method,selected_episodes,seed,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0,16000,2000,2000,51,0.21625204384326935,0.2150002419948578,0.421305775642395,0.01418624259531498,0.032878145575523376,0.5645701885223389,0.1347247064113617,0.202289417386055,0.1350470930337906,0.19429923593997955,0.5314201712608337,0.022002311423420906,0.04133279249072075,0.3636111617088318,0.07270593196153641,0.18978843092918396,0.1392337828874588,0.0029409120324999094,7.201497646747157e-05,0.0012474240502342582,0.0009219484636560082,0.001095120795071125,0.0030820262618362904,0.001585420803166926,0.012582428753376007,0.002859012456610799,9.083703480428085e-05,0.0019347016932442784,0.0011590301292017102,0.000705310667399317,0.0016632543411105871,0.001487444736994803,0.012972508557140827
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,1,16000,2000,2000,56,0.20771722495555878,0.20630133152008057,0.3930668234825134,0.014740039594471455,0.02818887308239937,0.55977463722229,0.12755702435970306,0.19162467122077942,0.12915727496147156,0.1942206770181656,0.5240362286567688,0.022997291758656502,0.03650415316224098,0.3911626935005188,0.07281077653169632,0.17881479859352112,0.13321873545646667,0.0028133068699389696,6.718792428728193e-05,0.0012961177853867412,0.0007904548547230661,0.0010858188616111875,0.00291805830784142,0.0015018382109701633,0.012033671140670776,0.0027676161844283342,8.957493992056698e-05,0.002022192580625415,0.00102363177575171,0.0007587536238133907,0.0016656559891998768,0.0014014418702572584,0.012412062846124172
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,2,16000,2000,2000,28,0.21349605917930603,0.21240028738975525,0.4313824474811554,0.013051186688244343,0.021768679842352867,0.5392030477523804,0.13273237645626068,0.19178372621536255,0.15688054263591766,0.20515258610248566,0.5373772382736206,0.03029029257595539,0.06594749540090561,0.40393343567848206,0.0812724232673645,0.1727631688117981,0.14448407292366028,0.003147697076201439,7.373737025773153e-05,0.0011476129293441772,0.0006104239146225154,0.0010459133191034198,0.003036445938050747,0.001503082225099206,0.014616663567721844,0.003151861485093832,9.185532690025866e-05,0.002663473831489682,0.0018492602976039052,0.0007835247088223696,0.0018592290580272675,0.001354013103991747,0.013461673632264137
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,3,16000,2000,2000,30,0.20979436486959457,0.20843322575092316,0.4553737938404083,0.01930972933769226,0.026540124788880348,0.5087425112724304,0.13324019312858582,0.18734122812747955,0.12848502397537231,0.19674859941005707,0.5685458779335022,0.018596874549984932,0.052319932729005814,0.3700709342956543,0.05736701190471649,0.1783444583415985,0.1319950968027115,0.0028563104569911957,7.783828914398327e-05,0.0016979367937892675,0.0007442221394740045,0.0009868271881714463,0.0030480718705803156,0.0014682678738608956,0.011971008963882923,0.0027036559768021107,9.718311775941402e-05,0.0016352575039491057,0.0014671265380457044,0.0007178421365097165,0.0013123545795679092,0.0013977541821077466,0.01229807361960411
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,4,16000,2000,2000,22,0.2325519546866417,0.23116323351860046,0.5105084776878357,0.019477473571896553,0.02256160043179989,0.5966855883598328,0.13204006850719452,0.19530032575130463,0.1415691077709198,0.20577672123908997,0.6119878888130188,0.02200113981962204,0.06319769471883774,0.37736833095550537,0.059513483196496964,0.17889189720153809,0.12747663259506226,0.0030473400838673115,8.726258238311857e-05,0.0017126884777098894,0.000632659939583391,0.0011574149830266833,0.0030206143856048584,0.0015306449495255947,0.01319009717553854,0.002740562427788973,0.00010460883640917018,0.0019345972687005997,0.0017721517942845821,0.0007319958531297743,0.0013614592608064413,0.0014020439703017473,0.011877080425620079
