method,selected_episodes,seed,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,2,16000,2000,2000,28,0.21349605917930603,0.21240028738975525,0.4313824474811554,0.013051186688244343,0.021768679842352867,0.5392030477523804,0.13273237645626068,0.19178372621536255,0.15688054263591766,0.20515258610248566,0.5373772382736206,0.03029029257595539,0.06594749540090561,0.40393343567848206,0.0812724232673645,0.1727631688117981,0.14448407292366028,0.003147697076201439,7.373737025773153e-05,0.0011476129293441772,0.0006104239146225154,0.0010459133191034198,0.003036445938050747,0.001503082225099206,0.014616663567721844,0.003151861485093832,9.185532690025866e-05,0.002663473831489682,0.0018492602976039052,0.0007835247088223696,0.0018592290580272675,0.001354013103991747,0.013461673632264137
