method,selected_episodes,seed,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,4,16000,2000,2000,22,0.2325519546866417,0.23116323351860046,0.5105084776878357,0.019477473571896553,0.02256160043179989,0.5966855883598328,0.13204006850719452,0.19530032575130463,0.1415691077709198,0.20577672123908997,0.6119878888130188,0.02200113981962204,0.06319769471883774,0.37736833095550537,0.059513483196496964,0.17889189720153809,0.12747663259506226,0.0030473400838673115,8.726258238311857e-05,0.0017126884777098894,0.000632659939583391,0.0011574149830266833,0.0030206143856048584,0.0015306449495255947,0.01319009717553854,0.002740562427788973,0.00010460883640917018,0.0019345972687005997,0.0017721517942845821,0.0007319958531297743,0.0013614592608064413,0.0014020439703017473,0.011877080425620079
