seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
2,3 5 10 19 23,2000,2000,2000,56,0.38112203776836395,0.3799540400505066,0.7194179892539978,0.028156958520412445,0.05719934403896332,1.2352871894836426,0.2212221473455429,0.2236725091934204,0.17472204566001892,0.32903817296028137,0.8292915225028992,0.05664544180035591,0.08104909211397171,0.759330153465271,0.14075210690498352,0.1934036910533905,0.24279527366161346,0.004134817514568567,7.756864943075925e-05,0.0023060080129653215,0.001569089014083147,0.002003770088776946,0.004022762179374695,0.0023287793155759573,0.016635743901133537,0.005124840419739485,8.941544365370646e-05,0.004639164078980684,0.002223334042355418,0.0012317176442593336,0.0025594746693968773,0.0020136323291808367,0.023117145523428917
