seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
4,6 15 19 25 30,2000,2000,2000,27,0.4948499798774719,0.49631232023239136,1.6712493896484375,0.031128274276852608,0.09755823761224747,0.9558038115501404,0.1753232479095459,0.24933922290802002,0.29378384351730347,0.4257991313934326,1.364222764968872,0.05710700526833534,0.08446461707353592,0.6000056862831116,0.19844728708267212,0.23123130202293396,0.44511526823043823,0.005545027554035187,0.00011751649435609579,0.002503554103896022,0.0023519000969827175,0.0016370906960219145,0.00438696751371026,0.002152788918465376,0.025665372610092163,0.007657234091311693,9.592744027031586e-05,0.004592937882989645,0.0020362427458167076,0.00102768256329,0.004965581931173801,0.001996444771066308,0.03888582065701485
