method,coreset_file,seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,4,36 20 6 30 18,2000,2000,2000,133,0.2840394079685211,0.281599223613739,0.8281623721122742,0.019205579534173012,0.03410075977444649,0.40562596917152405,0.16276207566261292,0.27077651023864746,0.25056135654449463,0.3309491276741028,1.0552161931991577,0.040710948407649994,0.0807289332151413,0.48560479283332825,0.10830443352460861,0.318097859621048,0.22798077762126923,0.004457079339772463,9.11547540454194e-05,0.00163837312720716,0.0008572126971557736,0.0011725465301424265,0.0037861063610762358,0.001968930009752512,0.02168523333966732,0.004512212239205837,0.0001161463515018113,0.003472938435152173,0.0020293339621275663,0.0014037395594641566,0.0025193297769874334,0.002313022967427969,0.019730975851416588
