method,coreset_file,seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,0,36 20 6 30 18,2000,2000,2000,36,0.32519569247961044,0.32309967279434204,0.8971812725067139,0.03172018378973007,0.03821617364883423,0.4913809597492218,0.17737704515457153,0.32694774866104126,0.29887428879737854,0.35632866621017456,1.0545614957809448,0.07109398394823074,0.11000692844390869,0.41797423362731934,0.13386325538158417,0.3808818459510803,0.3259188234806061,0.0053651295602321625,9.875166142592207e-05,0.0027059621643275023,0.0009606656385585666,0.0014204366598278284,0.004126070532947779,0.0023773666471242905,0.02586665377020836,0.006320728920400143,0.00011607434862526134,0.006064832676202059,0.002765313722193241,0.0012082394678145647,0.0031138702761381865,0.0027695531025528908,0.028207214549183846
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,1,36 20 6 30 18,2000,2000,2000,41,0.326120063662529,0.32395580410957336,0.9445949196815491,0.025419184938073158,0.03943203017115593,0.5046434998512268,0.16846029460430145,0.30653950572013855,0.27860137820243835,0.33998551964759827,1.0505881309509277,0.06156985089182854,0.10557291656732559,0.4065112769603729,0.10892844945192337,0.32281288504600525,0.3239149749279022,0.004997439682483673,0.0001039704293361865,0.0021684381645172834,0.000991228618659079,0.001458778977394104,0.003918655216693878,0.002228977857157588,0.024112027138471603,0.006015975493937731,0.00011563718726392835,0.005252349656075239,0.0026538518723100424,0.0011751053389161825,0.002533844904974103,0.002347307512536645,0.028033731505274773
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,2,36 20 6 30 18,2000,2000,2000,25,0.3250782787799835,0.3236525356769562,0.8951668739318848,0.047639500349760056,0.0627807229757309,0.43239450454711914,0.17674832046031952,0.28249862790107727,0.36833927035331726,0.3836950957775116,1.0556761026382446,0.08133143931627274,0.15048770606517792,0.41754603385925293,0.1202409416437149,0.4058806598186493,0.45470285415649414,0.006433536298573017,9.85300139291212e-05,0.004063996486365795,0.0015781600959599018,0.001249925117008388,0.004111442249268293,0.0020541634876281023,0.03187853842973709,0.008163652382791042,0.00011619709403021261,0.00693815853446722,0.003782904241234064,0.0012070018565282226,0.002796991029754281,0.0029513242188841105,0.03935299068689346
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,3,36 20 6 30 18,2000,2000,2000,152,0.2899347022175789,0.28776994347572327,0.9059714674949646,0.022190332412719727,0.04123759642243385,0.3873891532421112,0.15204736590385437,0.2762681841850281,0.22928549349308014,0.33637914061546326,1.080307126045227,0.04506963491439819,0.08161162585020065,0.5004358887672424,0.10150318592786789,0.34367701411247253,0.20204977691173553,0.004219825379550457,9.971921099349856e-05,0.0018929976504296064,0.001036616857163608,0.001119827851653099,0.0035368571989238262,0.0020088599994778633,0.019843896850943565,0.004258389119058847,0.00011890815949300304,0.0038447719998657703,0.00205152272246778,0.0014466148568317294,0.0023611243814229965,0.002499020891264081,0.017486760392785072
pc_ras_diversity_greedy,data/coresets/pc_ras_episode_top5.json,4,36 20 6 30 18,2000,2000,2000,133,0.2840394079685211,0.281599223613739,0.8281623721122742,0.019205579534173012,0.03410075977444649,0.40562596917152405,0.16276207566261292,0.27077651023864746,0.25056135654449463,0.3309491276741028,1.0552161931991577,0.040710948407649994,0.0807289332151413,0.48560479283332825,0.10830443352460861,0.318097859621048,0.22798077762126923,0.004457079339772463,9.11547540454194e-05,0.00163837312720716,0.0008572126971557736,0.0011725465301424265,0.0037861063610762358,0.001968930009752512,0.02168523333966732,0.004512212239205837,0.0001161463515018113,0.003472938435152173,0.0020293339621275663,0.0014037395594641566,0.0025193297769874334,0.002313022967427969,0.019730975851416588
