method,selected_episodes,seed,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0,16000,2000,2000,51,0.21625204384326935,0.2150002419948578,0.421305775642395,0.01418624259531498,0.032878145575523376,0.5645701885223389,0.1347247064113617,0.202289417386055,0.1350470930337906,0.19429923593997955,0.5314201712608337,0.022002311423420906,0.04133279249072075,0.3636111617088318,0.07270593196153641,0.18978843092918396,0.1392337828874588,0.0029409120324999094,7.201497646747157e-05,0.0012474240502342582,0.0009219484636560082,0.001095120795071125,0.0030820262618362904,0.001585420803166926,0.012582428753376007,0.002859012456610799,9.083703480428085e-05,0.0019347016932442784,0.0011590301292017102,0.000705310667399317,0.0016632543411105871,0.001487444736994803,0.012972508557140827
