method,selected_episodes,seed,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
full_candidate_train,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,3,16000,2000,2000,30,0.20979436486959457,0.20843322575092316,0.4553737938404083,0.01930972933769226,0.026540124788880348,0.5087425112724304,0.13324019312858582,0.18734122812747955,0.12848502397537231,0.19674859941005707,0.5685458779335022,0.018596874549984932,0.052319932729005814,0.3700709342956543,0.05736701190471649,0.1783444583415985,0.1319950968027115,0.0028563104569911957,7.783828914398327e-05,0.0016979367937892675,0.0007442221394740045,0.0009868271881714463,0.0030480718705803156,0.0014682678738608956,0.011971008963882923,0.0027036559768021107,9.718311775941402e-05,0.0016352575039491057,0.0014671265380457044,0.0007178421365097165,0.0013123545795679092,0.0013977541821077466,0.01229807361960411
