seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
3,8 15 23 34 37,2000,2000,2000,39,0.3711380660533905,0.3699791133403778,0.8942974805831909,0.03603530675172806,0.04454139620065689,0.9317867755889893,0.19106335937976837,0.2579486668109894,0.23418064415454865,0.3164897859096527,0.8433802723884583,0.05188719928264618,0.08901652693748474,0.5957258939743042,0.10670915991067886,0.24272502958774567,0.285984605550766,0.005608276464045048,8.089707989711314e-05,0.00316461268812418,0.0013347807107493281,0.0017854131292551756,0.0042501878924667835,0.0023172206711024046,0.02632482349872589,0.006449210923165083,7.629112951690331e-05,0.004556721076369286,0.0026675716508179903,0.0011414826149120927,0.002373738680034876,0.0021804608404636383,0.03214821219444275
