seed,selected_episodes,train_frames,val_frames,test_frames,best_epoch,best_val_normalized_mse,val_normalized_mse,val_normalized_action_0_mse,val_normalized_action_1_mse,val_normalized_action_2_mse,val_normalized_action_3_mse,val_normalized_action_4_mse,val_normalized_action_5_mse,val_normalized_action_6_mse,test_normalized_mse,test_normalized_action_0_mse,test_normalized_action_1_mse,test_normalized_action_2_mse,test_normalized_action_3_mse,test_normalized_action_4_mse,test_normalized_action_5_mse,test_normalized_action_6_mse,val_original_mse,val_original_action_0_mse,val_original_action_1_mse,val_original_action_2_mse,val_original_action_3_mse,val_original_action_4_mse,val_original_action_5_mse,val_original_action_6_mse,test_original_mse,test_original_action_0_mse,test_original_action_1_mse,test_original_action_2_mse,test_original_action_3_mse,test_original_action_4_mse,test_original_action_5_mse,test_original_action_6_mse
1,4 7 8 16 36,2000,2000,2000,31,0.33095136284828186,0.32962170243263245,0.681482195854187,0.040801990777254105,0.05885719135403633,0.7952976822853088,0.20599818229675293,0.2209213227033615,0.3039931356906891,0.3022013306617737,0.5661035180091858,0.050571803003549576,0.1390543133020401,0.6910861730575562,0.08757173269987106,0.26676633954048157,0.31425559520721436,0.005753048695623875,9.590724221197888e-05,0.003397115506231785,0.0015303571708500385,0.0015506993513554335,0.0042776139453053474,0.0018229911802336574,0.02759665809571743,0.005971613340079784,7.966960401972756e-05,0.004210537765175104,0.0036155821289867163,0.00134750222787261,0.0018184571526944637,0.002201291499659419,0.028528250753879547
